"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SPRING 2012,,,,,,,,"PUBLICATION DATE:  FEBRUARY 6, 2012",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120121 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,19,4,15,0,12,1,2,3,0,0,1,0,0,2,0,19,0,10KM8037BS
120121 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,39,22,17,0,27,5,3,4,0,0,0,0,0,3,0,38,1,10KM5073BS
120121 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,16,3,13,0,7,3,3,1,0,0,1,1,0,3,0,11,5,10KM8037BS
120121 ,KM ,902 ,MS ,5148 ,Technology Management ,  ,  ,82,58,23,1,9,1,1,0,0,0,1,70,0,1,0,12,70,10KS5148MSK
120121 ,KM ,902 ,PHD ,0079 ,Business Administration ,  ,  ,42,24,18,0,9,2,1,0,0,0,0,30,0,1,0,1,41,10KS0079PHD
120121 ,KM ,938 ,MBA ,9875 ,Business Administration (MBA) ,3924 ,Executive Program ,43,29,14,0,24,8,6,1,0,0,1,0,3,6,1,42,1,10KS3924MBA2
120121 ,KM ,952 ,NDEG ,0067 ,Nondegree ,  ,  ,61,40,21,0,0,1,0,0,0,0,0,60,0,0,0,1,60,10KM0067NDEG
120121 ,KM ,952 ,NONE ,0070 ,Curric Unassigned ,  ,  ,787,455,332,0,489,113,27,53,0,0,18,81,6,34,4,638,149,10KM0070NONE
120121 ,KM ,  ,  ,  ,Business ,  ,***College total*** ,3908,2222,1685,1,1962,527,137,207,2,4,48,995,26,152,14,2630,1278, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120121 ,KN ,  ,  ,  ,Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120121 ,KN ,335 ,NDEG ,0067 ,Nondegree ,  ,  ,15,9,6,0,4,0,0,0,0,0,0,11,0,0,0,4,11,10KN0067NDEG
120121 ,KN ,335 ,NONE ,4089 ,Pre-Early Chld/Elem Ed/Spec Ed ,  ,  ,245,14,231,0,175,25,9,27,0,1,4,3,1,10,3,240,5,10KN4089NONE
120121 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,73,8,65,0,63,4,0,2,0,0,3,1,0,0,0,72,1,10KN0093BS
120121 ,KN ,570 ,CAS ,0093 ,Special Education ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0093CAS
120121 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,33,6,27,0,28,0,2,1,0,0,0,1,1,2,0,27,6,10KS0093EDM
120121 ,KN ,570 ,MS ,0093 ,Special Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0093MS
120121 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,20,2,18,0,12,0,3,2,0,0,0,3,0,3,0,9,11,10KS0093PHD
120121 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3966 ,ECh: Geography ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3966BS
120121 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3967 ,ECh: History ,4,0,4,0,2,0,2,0,0,0,0,0,0,2,0,4,0,10KN3967BS
120121 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3968 ,ECh: Language arts ,9,0,9,0,3,3,2,1,0,0,0,0,0,2,0,9,0,10KN3968BS
120121 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3969 ,ECh: Linguistics ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KN3969BS
120121 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3970 ,ECh: Mathematics ,6,0,6,0,4,2,0,0,0,0,0,0,0,0,0,5,1,10KN3970BS
120121 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3975 ,ECh: Psychology ,7,0,7,0,4,1,0,1,0,0,0,1,0,0,0,5,2,10KN3975BS
120121 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3976 ,ECh: Sociology ,3,0,3,0,2,0,1,0,0,0,0,0,0,1,0,3,0,10KN3976BS
120121 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4014 ,ECh: Spanish ,6,0,6,0,4,0,1,1,0,0,0,0,0,1,0,6,0,10KN4014BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3936 ,EIEd: Anthropology ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KN3936BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3942 ,EIEd: Earth Science ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3942BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3945 ,EIEd: Geography ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3945BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3946 ,EIEd: History ,11,2,9,0,10,0,0,0,0,0,1,0,0,0,0,9,2,10KN3946BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3947 ,EIEd: Language Arts ,66,2,64,0,53,4,3,3,1,0,2,0,0,4,2,66,0,10KN3947BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,101,8,93,0,80,13,1,4,0,0,3,0,0,2,0,97,4,10KN3949BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3950 ,EIEd: Music ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KN3950BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3951 ,EIEd: Philosophy ,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3951BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3953 ,EIEd: Political Science ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3953BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3954 ,ElEd: Psychology ,14,0,14,0,12,0,0,1,0,0,0,1,0,0,0,13,1,10KN3954BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3955 ,ElEd: Sociology ,7,0,7,0,6,0,1,0,0,0,0,0,0,1,0,7,0,10KN3955BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3956 ,EIEd: Theatre ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KN3956BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,4,0,4,0,3,0,0,1,0,0,0,0,0,0,0,4,0,10KN3996BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,37,6,31,0,32,1,1,3,0,0,0,0,0,1,0,36,1,10KN4004BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,13,0,10KN5193BS
120121 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,9,0,9,0,5,4,0,0,0,0,0,0,0,0,0,8,1,10KN5194BS
120121 ,KN ,613 ,CAS ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10KS1144CAS
120121 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,10,4,6,0,5,0,3,0,1,0,1,0,0,3,1,8,2,10KS1144EDD
120121 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,10,1,9,0,6,1,1,2,0,0,0,0,0,2,0,10,0,10KS0095EDM
120121 ,KN ,613 ,EDM ,0095 ,Elementary Education ,0211 ,Elementary Ed - Cert ,8,1,7,0,4,1,2,0,0,0,1,0,0,2,0,8,0,10KS0211EDM
120121 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,47,5,42,0,33,6,4,0,0,0,0,4,0,4,0,43,4,10KS1144EDM
120121 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,10KS5082EDM
120121 ,KN ,613 ,EDM ,8527 ,Secondary Education ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS8527EDM
120121 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KS8527EDM
120121 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS8527EDM
120121 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5226 ,Sciences ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120121 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,6,0,6,0,1,0,1,1,0,0,1,2,0,2,0,3,3,10KS1144MA
120121 ,KN ,613 ,MS ,1144 ,Curriculum and Instruction ,  ,  ,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS1144MS
120121 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,13,1,12,0,3,0,1,1,0,0,0,8,0,1,0,4,9,10KS0095PHD
120121 ,KN ,613 ,PHD ,0215 ,Secondary & Continuing Educ ,  ,  ,26,7,19,0,5,1,2,1,0,0,0,17,0,2,0,5,21,10KS0215PHD
120121 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,50,13,37,0,24,4,1,4,0,0,1,16,0,2,0,21,29,10KS1144PHD
120121 ,KN ,616 ,EDM ,0210 ,Educational Psychology ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10KS0210EDM
120121 ,KN ,616 ,MS ,0210 ,Educational Psychology ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0210MS
120121 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,78,19,59,0,25,2,9,9,0,0,2,31,0,12,2,19,59,10KS0210PHD
120121 ,KN ,760 ,CAS ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209CAS
120121 ,KN ,760 ,CAS ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0209CAS
120121 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,22,12,10,0,21,0,1,0,0,0,0,0,0,1,0,22,0,10KS0209EDD
120121 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,4,0,10KS0209EDD
120121 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,7,6,1,0,5,1,1,0,0,0,0,0,0,1,0,7,0,10KS0209EDD
120121 ,KN ,760 ,EDD ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10KS0220EDD
120121 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS4096EDD
120121 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,4,2,2,0,2,0,1,0,0,0,0,1,0,1,0,3,1,10KS4096EDD
120121 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,14,6,8,0,9,1,4,0,0,0,0,0,0,4,0,12,2,10KS0209EDM
120121 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,22,6,16,0,16,1,2,2,0,0,1,0,0,2,0,22,0,10KS0209EDM
120121 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,24,5,19,0,17,0,6,1,0,0,0,0,0,6,0,24,0,10KS0209EDM
120121 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,4,0,4,0,1,0,1,0,0,0,1,1,0,2,0,2,2,10KS0220EDM
120121 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,10KS4096EDM
120121 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,17,3,14,0,10,1,3,0,0,0,0,3,0,3,0,14,3,10KS4096EDM
120121 ,KN ,760 ,MA ,0220 ,Educational Policy Studies ,  ,  ,9,2,7,0,3,0,6,0,0,0,0,0,0,6,0,6,3,10KS0220MA
120121 ,KN ,760 ,MS ,0209 ,Ed Organization and Leadership ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0209MS
120121 ,KN ,760 ,MS ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,10KS0209MS
120121 ,KN ,760 ,MS ,4096 ,Human Resource Education ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS4096MS
120121 ,KN ,760 ,MS ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,2,1,10KS4096MS
120121 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,16,9,7,0,9,2,2,1,0,0,0,2,0,3,0,11,5,10KS0209PHD
120121 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,4,1,3,0,3,0,0,1,0,0,0,0,0,0,0,4,0,10KS0209PHD
120121 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,123,45,78,0,22,7,53,29,2,0,3,6,1,60,6,68,55,10KS0220PHD
120121 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,7,2,5,0,3,1,0,0,0,0,0,3,0,0,0,4,3,10KS4096PHD
120121 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,24,14,10,0,4,3,2,1,0,0,0,14,0,2,0,6,18,10KS4096PHD
120121 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1275,233,1041,1,777,94,134,102,4,1,26,134,3,154,15,1000,275, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120121 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120121 ,KP ,227 ,BS ,0102 ,Agricultural Engineering ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KP0102BS
120121 ,KP ,227 ,BS ,0102 ,Agricultural Engineering ,3907 ,Food & Bioprocess Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP3907BS
120121 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,84,62,22,0,63,9,1,3,0,0,0,7,1,1,0,69,15,10KP5163BS
120121 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,3907 ,Food & Bioprocess Engineering ,7,3,4,0,4,1,2,0,0,0,0,0,0,2,0,7,0,10KP5163BS
120121 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,10,9,1,0,7,2,0,1,0,0,0,0,0,0,0,8,2,10KP5163BS
120121 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5271 ,Biological Engineering ,14,8,6,0,8,3,0,0,0,0,0,3,0,0,0,9,5,10KP5163BS
120121 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,37,25,12,0,9,0,0,1,0,0,3,23,1,0,0,10,27,10KS5163MS
120121 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,145,118,27,0,22,4,1,5,0,0,1,107,5,1,1,34,111,10KP0067NDEG
120121 ,KP ,227 ,PHD ,0102 ,Agricultural Engineering ,  ,  ,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10KS0102PHD
120121 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,24,18,6,0,4,0,0,1,0,0,0,19,0,0,0,2,22,10KS5163PHD
120121 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,138,123,15,0,95,15,1,6,0,0,4,16,1,1,1,109,29,10KP0121BS
120121 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0240MS
120121 ,KP ,244 ,MS ,0241 ,Teaching of Physics ,  ,  ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KS0241MS
120121 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,243,208,35,0,91,17,0,3,0,0,2,126,4,0,1,14,229,10KS0240PHD
120121 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,744,555,189,0,470,81,20,34,0,0,16,121,2,23,2,547,197,10KP0106BS
120121 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,235,177,57,1,100,16,1,8,1,0,4,104,1,1,3,81,154,10KS0106MS
120121 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,39,11,28,0,13,6,0,1,0,0,2,16,1,1,0,12,27,10KS0231MS
120121 ,KP ,251 ,MS ,0232 ,Environ Science in Civil Engr ,  ,  ,4,3,1,0,0,1,0,1,0,0,0,2,0,0,0,1,3,10KS0232MS
120121 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,138,111,27,0,35,2,0,3,0,0,1,97,0,1,0,15,123,10KS0106PHD
120121 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,43,22,21,0,11,2,0,2,0,0,0,28,0,0,0,3,40,10KS0231PHD
120121 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,10KS0232PHD
120121 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,174,99,75,0,107,45,0,8,1,0,7,6,0,0,1,151,23,10KP0408BS
120121 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,5,2,3,0,2,0,0,0,0,0,0,3,0,0,0,2,3,10KS0408MS
120121 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,48,29,19,0,17,9,0,4,0,0,1,17,0,0,1,13,35,10KS0408PHD
120121 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,345,275,70,0,229,46,3,15,0,1,8,43,0,5,2,264,81,10KP0124BS
120121 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,177,136,41,0,64,29,6,5,0,0,2,71,0,6,0,94,83,10KP0127BS
120121 ,KP ,422 ,MS ,0124 ,General Engineering ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0124MS
120121 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,8,6,2,0,2,0,0,1,0,0,0,5,0,0,0,3,5,10KS0127MS
120121 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,6,4,2,0,3,1,0,0,0,0,0,2,0,0,0,4,2,10KS3846MS
120121 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,37,24,13,0,2,0,1,0,0,0,0,34,0,1,0,1,36,10KS0127PHD
120121 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,15,11,4,0,4,0,0,0,0,0,0,11,0,0,0,4,11,10KS3846PHD
120121 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,828,751,77,0,361,192,9,19,0,2,17,226,2,13,3,424,404,10KP0112BS
120121 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,13,12,1,0,5,1,0,0,0,0,0,7,0,0,0,4,9,10KP1854BS
120121 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,27,22,5,0,4,0,0,0,0,0,1,22,0,0,1,4,23,10KS0112MCS
120121 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,38,33,5,0,15,3,0,1,0,0,0,19,0,0,0,8,30,10KS0112MS
120121 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,5,3,2,0,3,0,0,0,0,0,0,2,0,0,0,2,3,10KS1854MS
120121 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS4028MS
120121 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,278,236,42,0,53,20,3,0,0,0,1,198,3,3,1,33,245,10KS0112PHD
120121 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,44,32,12,0,7,4,0,0,0,0,0,33,0,0,0,4,40,10KS5244MS
120121 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,338,294,44,0,215,51,7,21,2,1,8,30,3,7,5,259,79,10KP4048BS
120121 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,72,57,15,0,30,4,0,0,0,0,1,36,1,0,0,17,55,10KS4048MS
120121 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,61,58,3,0,22,3,0,3,0,0,1,32,0,1,1,16,45,10KS4048PHD
120121 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,132,118,14,0,83,16,2,7,0,1,2,21,0,2,0,98,34,10KP0118BS
120121 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,737,643,92,2,474,91,10,33,1,4,18,101,5,11,4,541,196,10KP0133BS
120121 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP4018BS
120121 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,126,108,18,0,40,8,0,5,0,0,2,71,0,0,0,28,98,10KS0133MS
120121 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,3,3,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,10KS4018MS
120121 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,14,12,2,0,6,1,0,1,0,0,0,6,0,0,0,2,12,10KS0242MS
120121 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,143,127,16,0,27,3,1,0,0,0,0,111,1,1,0,9,134,10KS0133PHD
120121 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,29,22,7,0,12,0,0,1,0,0,0,15,1,0,0,8,21,10KS0242PHD
120121 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,277,221,56,0,133,57,2,8,0,0,14,63,0,2,0,170,107,10KP0130BS
120121 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3908 ,Ceramics ,9,8,1,0,5,0,0,0,0,0,0,3,1,0,0,5,4,10KP3908BS
120121 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3909 ,Electronic Materials ,22,17,5,0,7,8,0,0,0,0,2,5,0,0,0,11,11,10KP3909BS
120121 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3910 ,Metals ,20,14,6,0,10,5,0,1,0,0,1,3,0,0,0,15,5,10KP3910BS
120121 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,11,7,4,0,7,1,1,0,0,0,1,1,0,1,0,9,2,10KP3911BS
120121 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,26,15,11,0,14,3,1,1,0,0,0,7,0,1,0,16,10,10KP3912BS
120121 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,14,12,2,0,5,3,0,1,0,0,1,4,0,0,1,5,9,10KS0130MS
120121 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5012 ,BS/MS Materials Science & Eng ,4,3,1,0,1,0,0,0,0,0,0,3,0,0,0,1,3,10KS5012MS
120121 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,147,113,34,0,50,9,0,2,1,0,3,81,1,0,1,13,134,10KS0130PHD
120121 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,568,528,40,0,239,126,10,35,0,0,10,142,6,11,2,325,243,10KP0109BS
120121 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,1062,938,124,0,327,251,19,45,0,0,15,402,3,22,4,482,580,10KP0115BS
120121 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,192,171,21,0,72,22,1,10,0,0,4,82,1,2,2,48,144,10KS1200MS
120121 ,KP ,933 ,NDEG ,1200 ,Electrical & Computer Engr ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS1200NDEG
120121 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,267,228,39,0,55,19,6,5,0,0,5,177,0,7,1,37,230,10KS1200PHD
120121 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP0139BS
120121 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3913 ,"Power, Safety, and the Environ ",33,27,6,0,20,3,3,3,0,0,0,3,1,3,0,26,7,10KP3913BS
120121 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3914 ,Plasma and Fusion Sci and Engr ,9,8,1,0,9,0,0,0,0,0,0,0,0,0,0,8,1,10KP3914BS
120121 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,64,58,6,0,39,9,1,5,0,0,2,7,1,2,1,48,16,10KP5183BS
120121 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",59,53,6,0,45,5,0,4,0,0,0,5,0,0,0,46,13,10KP5183BS
120121 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,18,15,3,0,11,4,1,1,0,0,0,1,0,1,0,12,6,10KP5183BS
120121 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",7,5,2,0,6,1,0,0,0,0,0,0,0,0,0,7,0,10KP5183BS
